,domain,layer,dim,problem,repeat,plan_length,plan_found,time
3271,transport,3,2,0_13,1,116.0,True,6.120838642120361
3272,transport,3,2,0_14,0,171.0,True,5.978835105895996
3273,transport,3,2,0_14,1,309.0,True,10.684571981430054
3274,transport,3,2,0_15,0,148.0,True,9.607141256332397
3275,transport,3,2,0_15,1,248.0,True,15.294726848602295
3276,transport,3,2,0_16,0,94.0,True,4.885976314544678
3277,transport,3,2,0_16,1,332.0,True,13.315460443496704
3278,transport,3,2,0_17,0,293.0,True,12.771349668502808
3279,transport,3,2,0_17,1,299.0,True,13.08638310432434
3280,transport,3,2,0_18,0,270.0,True,14.476235389709473
3281,transport,3,2,0_18,1,297.0,True,15.51836371421814
3282,transport,3,2,0_19,0,1084.0,True,51.76559066772461
3283,transport,3,2,0_19,1,5556.0,True,242.35373520851135
3284,transport,3,2,0_20,0,173.0,True,11.550496816635132
3285,transport,3,2,0_20,1,252.0,True,14.840096712112427
3286,transport,3,2,0_21,0,,False,
3287,transport,3,2,0_21,1,,False,
3288,transport,3,2,0_22,0,345.0,True,27.91657018661499
3289,transport,3,2,0_22,1,911.0,True,70.93357586860657
3290,transport,3,2,0_23,0,412.0,True,23.910324811935425
3291,transport,3,2,0_23,1,408.0,True,23.09353518486023
3292,transport,3,2,0_24,0,2089.0,True,109.91632676124573
3293,transport,3,2,0_24,1,3157.0,True,158.02038884162903
3294,transport,3,2,0_25,0,2655.0,True,199.0010359287262
3295,transport,3,2,0_25,1,1072.0,True,75.4142096042633
3296,transport,3,2,0_26,0,615.0,True,41.17128849029541
3297,transport,3,2,0_26,1,3550.0,True,231.9183566570282
3298,transport,3,2,0_27,0,,False,
3299,transport,3,2,0_27,1,,False,
3300,transport,3,2,0_28,0,,False,
3301,transport,3,2,0_28,1,,False,
3302,transport,3,2,0_29,0,,False,
3303,transport,3,2,0_29,1,,False,
3304,transport,3,2,0_30,0,,False,
3305,transport,3,2,0_30,1,,False,
3306,transport,3,2,1_01,0,154.0,True,16.93989849090576
3307,transport,3,2,1_01,1,116.0,True,15.840822219848633
3308,transport,3,2,1_01,2,128.0,True,13.910160541534424
3309,transport,3,2,1_02,0,128.0,True,16.245920419692993
3310,transport,3,2,1_02,1,122.0,True,16.90330195426941
3311,transport,3,2,1_02,2,156.0,True,19.81985092163086
3312,transport,3,2,1_03,0,298.0,True,30.543009757995605
3313,transport,3,2,1_03,1,214.0,True,22.305331707000732
3314,transport,3,2,1_03,2,174.0,True,18.40449833869934
3315,transport,3,2,1_04,0,235.0,True,48.44259524345398
3316,transport,3,2,1_04,1,180.0,True,36.49435019493103
3317,transport,3,2,1_04,2,93.0,True,22.33868408203125
3318,transport,3,2,1_05,0,250.0,True,24.204380750656128
3319,transport,3,2,1_05,1,480.0,True,44.621009349823
3320,transport,3,2,1_05,2,716.0,True,65.86493515968323
3321,transport,3,2,1_06,0,173.0,True,46.34014129638672
3322,transport,3,2,1_06,1,376.0,True,94.7563853263855
3323,transport,3,2,1_06,2,300.0,True,72.18672013282776
3324,transport,3,2,1_07,0,397.0,True,132.9178409576416
3325,transport,3,2,1_07,1,221.0,True,76.56263852119446
3326,transport,3,2,1_08,0,309.0,True,59.406901597976685
3327,transport,3,2,1_08,1,337.0,True,61.334522008895874
3328,transport,3,2,1_09,0,698.0,True,75.72287368774414
3329,transport,3,2,1_09,1,989.0,True,101.35957884788513
3330,transport,3,2,1_10,0,419.0,True,84.89465570449829
3331,transport,3,2,1_10,1,679.0,True,134.7401430606842
3332,transport,3,2,1_11,0,311.0,True,152.7790822982788
3333,transport,3,2,1_11,1,428.0,True,201.2663769721985
3334,transport,3,2,1_12,0,315.0,True,84.66962742805481
3335,transport,3,2,1_12,1,424.0,True,112.37673687934875
3336,transport,3,2,1_13,0,573.0,True,271.06617498397827
3337,transport,3,2,1_13,1,565.0,True,271.7661690711975
3338,transport,3,2,1_14,0,699.0,True,312.3246331214905
3339,transport,3,2,1_14,1,477.0,True,216.56430959701538
3340,transport,3,2,1_15,0,699.0,True,409.48527002334595
3341,transport,3,2,1_15,1,540.0,True,325.747775554657
3342,transport,3,2,1_16,0,1556.0,True,245.45103478431702
3343,transport,3,2,1_16,1,1567.0,True,250.40886235237122
3344,transport,3,2,1_17,0,1756.0,True,307.6988334655762
3345,transport,3,2,1_17,1,2039.0,True,353.1074023246765
3346,transport,3,2,1_18,0,759.0,True,485.62130331993103
3347,transport,3,2,1_18,1,911.0,True,604.0601582527161
3348,transport,3,2,1_19,0,992.0,True,680.2084801197052
3349,transport,3,2,1_19,1,950.0,True,625.4991240501404
3350,transport,3,2,1_20,0,929.0,True,400.48471236228943
3351,transport,3,2,1_20,1,904.0,True,372.72777009010315
3352,transport,3,2,1_21,0,1152.0,True,455.4378750324249
3353,transport,3,2,1_21,1,1193.0,True,469.6275894641876
3354,transport,3,2,1_22,0,2715.0,True,588.2655322551727
3355,transport,3,2,1_22,1,2866.0,True,582.5531041622162
3356,transport,3,2,1_23,0,1098.0,True,545.896995306015
3357,transport,3,2,1_23,1,1352.0,True,644.8950417041779
3358,transport,3,2,1_24,0,1046.0,True,1017.6774444580078
3359,transport,3,2,1_24,1,1230.0,True,1198.4525945186615
3360,transport,3,2,1_25,0,2696.0,True,641.628702878952
3361,transport,3,2,1_25,1,1706.0,True,416.73745942115784
3362,transport,3,2,1_26,0,1236.0,True,892.1878712177277
3363,transport,3,2,1_26,1,1387.0,True,1027.9342596530914
3364,transport,3,2,1_27,0,2351.0,True,2490.9978108406067
3365,transport,3,2,1_27,1,1376.0,True,1610.2944395542145
3366,transport,3,2,1_28,0,2460.0,True,761.1546316146851
3367,transport,3,2,1_28,1,2891.0,True,834.337507724762
3368,transport,3,2,1_29,0,1323.0,True,1223.7405574321747
3369,transport,3,2,1_29,1,1529.0,True,1291.624627828598
3370,transport,3,2,1_30,0,4105.0,True,4601.790812730789
3371,transport,3,2,1_30,1,6500.0,True,7291.307329177856
3372,transport,3,2,2_01,0,992.0,True,1528.8135638237
3373,transport,3,2,2_01,1,950.0,True,1445.695702791214
3374,transport,3,2,2_01,2,870.0,True,1344.9357044696808
3375,transport,3,2,2_02,0,1824.0,True,750.4004573822021
3376,transport,3,2,2_02,1,2223.0,True,891.4730112552643
3377,transport,3,2,2_02,2,2406.0,True,939.062575340271
3378,transport,3,2,2_03,0,1003.0,True,1379.5575335025787
3379,transport,3,2,2_03,1,1706.0,True,2247.5927941799164
3380,transport,3,2,2_03,2,1172.0,True,1533.8020267486572
3381,transport,3,2,2_04,0,1273.0,True,1324.9312529563904
3382,transport,3,2,2_04,1,1858.0,True,2045.599771976471
3383,transport,3,2,2_04,2,2902.0,True,2836.737360239029
3384,transport,3,2,2_05,0,,False,
3385,transport,3,2,2_05,1,,False,
3386,transport,3,2,2_05,2,,False,
3387,transport,3,2,2_06,0,,False,
3388,transport,3,2,2_06,1,,False,
3389,transport,3,2,2_07,0,,False,
3390,transport,3,2,2_07,1,,False,
3391,transport,3,2,2_08,0,,False,
3392,transport,3,2,2_08,1,,False,
3393,transport,3,2,2_09,0,,False,
3394,transport,3,2,2_09,1,,False,
3395,transport,3,2,2_10,0,3730.0,True,2783.1894664764404
3396,transport,3,2,2_10,1,4021.0,True,3151.57453250885
3397,transport,3,2,2_11,0,,False,
3398,transport,3,2,2_11,1,,False,
3399,transport,3,2,2_12,0,,False,
3400,transport,3,2,2_12,1,,False,
3401,transport,3,2,2_13,0,5037.0,True,4285.255282878876
3402,transport,3,2,2_13,1,6487.0,True,5994.146932125092
3403,transport,3,2,2_14,0,,False,
3404,transport,3,2,2_14,1,,False,
3405,transport,3,2,2_15,0,4618.0,True,6407.2974400520325
3406,transport,3,2,2_15,1,7002.0,True,10059.99042057991
3407,transport,3,2,2_16,0,,False,
3408,transport,3,2,2_16,1,,False,
3409,transport,3,2,2_17,0,,False,
3410,transport,3,2,2_17,1,,False,
3411,transport,3,2,2_18,0,,False,
3412,transport,3,2,2_18,1,,False,
3413,transport,3,2,2_19,0,,False,
3414,transport,3,2,2_19,1,,False,
3415,transport,3,2,2_20,0,,False,
3416,transport,3,2,2_20,1,,False,
3417,transport,3,2,2_21,0,,False,
3418,transport,3,2,2_21,1,,False,
3419,transport,3,2,2_22,0,,False,
3420,transport,3,2,2_22,1,,False,
3421,transport,3,2,2_23,0,,False,
3422,transport,3,2,2_23,1,,False,
3423,transport,3,2,2_24,0,,False,
3424,transport,3,2,2_24,1,,False,
3425,transport,3,2,2_25,0,,False,
3426,transport,3,2,2_25,1,,False,
3427,transport,3,2,2_26,0,,False,
3428,transport,3,2,2_26,1,,False,
3429,transport,3,2,2_27,0,,False,
3430,transport,3,2,2_27,1,,False,
3431,transport,3,2,2_28,0,,False,
3432,transport,3,2,2_28,1,,False,
3433,transport,3,2,2_29,0,,False,
3434,transport,3,2,2_29,1,,False,
3435,transport,3,2,2_30,0,,False,
3436,transport,3,2,2_30,1,,False,
