,domain,layer,dim,choice,problem,repeat,cycles,plan_length,plan_found,time
2757,ferry,4,16,best,0_20,0,0.0,49.0,True,2.0208661556243896
2758,ferry,4,16,best,0_20,1,0.0,49.0,True,1.9275283813476562
2759,ferry,4,16,best,0_20,2,0.0,49.0,True,2.027230978012085
2760,ferry,4,16,best,0_21,0,0.0,49.0,True,2.1494438648223877
2761,ferry,4,16,best,0_21,1,0.0,49.0,True,1.9227538108825684
2762,ferry,4,16,best,0_21,2,0.0,49.0,True,1.8621692657470703
2763,ferry,4,16,best,0_22,0,0.0,50.0,True,2.054474115371704
2764,ferry,4,16,best,0_22,1,0.0,50.0,True,2.0567920207977295
2765,ferry,4,16,best,0_22,2,0.0,50.0,True,2.0440685749053955
2766,ferry,4,16,best,0_23,0,0.0,53.0,True,2.1977005004882812
2767,ferry,4,16,best,0_23,1,0.0,52.0,True,2.0205540657043457
2768,ferry,4,16,best,0_23,2,0.0,52.0,True,2.0315768718719482
2769,ferry,4,16,best,0_24,0,0.0,57.0,True,2.405029058456421
2770,ferry,4,16,best,0_24,1,0.0,57.0,True,2.3633694648742676
2771,ferry,4,16,best,0_24,2,0.0,57.0,True,2.3744046688079834
2772,ferry,4,16,best,0_25,0,0.0,60.0,True,2.605912208557129
2773,ferry,4,16,best,0_25,1,0.0,60.0,True,2.659817934036255
2774,ferry,4,16,best,0_25,2,0.0,60.0,True,2.6717734336853027
2775,ferry,4,16,best,0_26,0,0.0,58.0,True,2.4348387718200684
2776,ferry,4,16,best,0_26,1,0.0,58.0,True,2.4008984565734863
2777,ferry,4,16,best,0_26,2,0.0,58.0,True,2.4065909385681152
2778,ferry,4,16,best,0_27,0,0.0,59.0,True,3.117342233657837
2779,ferry,4,16,best,0_27,1,0.0,59.0,True,2.4290196895599365
2780,ferry,4,16,best,0_27,2,0.0,59.0,True,2.5688858032226562
2781,ferry,4,16,best,0_28,0,0.0,66.0,True,3.0692782402038574
2782,ferry,4,16,best,0_28,1,0.0,67.0,True,2.8139617443084717
2783,ferry,4,16,best,0_28,2,0.0,67.0,True,2.9874279499053955
2784,ferry,4,16,best,0_29,0,0.0,64.0,True,2.73850417137146
2785,ferry,4,16,best,0_29,1,0.0,64.0,True,2.725480794906616
2786,ferry,4,16,best,0_29,2,0.0,64.0,True,2.8738338947296143
2787,ferry,4,16,best,0_30,0,0.0,73.0,True,3.2102012634277344
2788,ferry,4,16,best,0_30,1,0.0,72.0,True,3.01727294921875
2789,ferry,4,16,best,0_30,2,0.0,73.0,True,3.2501301765441895
2790,ferry,4,16,best,1_01,0,0.0,36.0,True,1.4411587715148926
2791,ferry,4,16,best,1_01,1,0.0,36.0,True,1.4122488498687744
2792,ferry,4,16,best,1_01,2,0.0,36.0,True,1.5366055965423584
2793,ferry,4,16,best,1_02,0,0.0,47.0,True,1.8213732242584229
2794,ferry,4,16,best,1_02,1,0.0,47.0,True,2.0571863651275635
2795,ferry,4,16,best,1_02,2,0.0,47.0,True,1.8338170051574707
2796,ferry,4,16,best,1_03,0,0.0,61.0,True,2.6642863750457764
2797,ferry,4,16,best,1_03,1,0.0,61.0,True,2.519279956817627
2798,ferry,4,16,best,1_03,2,0.0,61.0,True,2.639631748199463
2799,ferry,4,16,best,1_04,0,0.0,67.0,True,3.269287586212158
2800,ferry,4,16,best,1_04,1,0.0,67.0,True,3.092794418334961
2801,ferry,4,16,best,1_04,2,0.0,67.0,True,3.458587408065796
2802,ferry,4,16,best,1_05,0,0.0,74.0,True,3.633635997772217
2803,ferry,4,16,best,1_05,1,0.0,74.0,True,3.730055570602417
2804,ferry,4,16,best,1_05,2,0.0,74.0,True,3.3857643604278564
2805,ferry,4,16,best,1_06,0,0.0,89.0,True,4.55022120475769
2806,ferry,4,16,best,1_06,1,0.0,89.0,True,4.824360370635986
2807,ferry,4,16,best,1_06,2,0.0,89.0,True,4.245020627975464
2808,ferry,4,16,best,1_07,0,0.0,100.0,True,5.385536432266235
2809,ferry,4,16,best,1_07,1,0.0,100.0,True,5.593958616256714
2810,ferry,4,16,best,1_07,2,0.0,100.0,True,5.193483591079712
2811,ferry,4,16,best,1_08,0,0.0,104.0,True,5.798509836196899
2812,ferry,4,16,best,1_08,1,0.0,104.0,True,6.558329105377197
2813,ferry,4,16,best,1_08,2,0.0,104.0,True,6.119904041290283
2814,ferry,4,16,best,1_09,0,0.0,122.0,True,6.767872095108032
2815,ferry,4,16,best,1_09,1,0.0,120.0,True,7.135948181152344
2816,ferry,4,16,best,1_09,2,0.0,120.0,True,6.722032070159912
2817,ferry,4,16,best,1_10,0,0.0,129.0,True,7.54271936416626
2818,ferry,4,16,best,1_10,1,0.0,129.0,True,8.439272403717041
2819,ferry,4,16,best,1_10,2,0.0,129.0,True,8.64862585067749
2820,ferry,4,16,best,1_11,0,0.0,140.0,True,9.132895231246948
2821,ferry,4,16,best,1_11,1,0.0,139.0,True,9.413946628570557
2822,ferry,4,16,best,1_11,2,0.0,139.0,True,9.575481176376343
2823,ferry,4,16,best,1_12,0,0.0,152.0,True,10.183446645736694
2824,ferry,4,16,best,1_12,1,0.0,152.0,True,10.81859803199768
2825,ferry,4,16,best,1_12,2,0.0,152.0,True,10.047780275344849
2826,ferry,4,16,best,1_13,0,0.0,160.0,True,11.018914937973022
2827,ferry,4,16,best,1_13,1,0.0,160.0,True,11.679274559020996
2828,ferry,4,16,best,1_13,2,0.0,160.0,True,11.68587040901184
2829,ferry,4,16,best,1_14,0,0.0,167.0,True,12.966216564178467
2830,ferry,4,16,best,1_14,1,0.0,166.0,True,12.336172103881836
2831,ferry,4,16,best,1_14,2,0.0,165.0,True,12.782609224319458
2832,ferry,4,16,best,1_15,0,0.0,181.0,True,14.067669868469238
2833,ferry,4,16,best,1_15,1,0.0,179.0,True,14.498822927474976
2834,ferry,4,16,best,1_15,2,0.0,179.0,True,15.101101398468018
2835,ferry,4,16,best,1_16,0,0.0,191.0,True,15.703337907791138
2836,ferry,4,16,best,1_16,1,0.0,189.0,True,16.451249599456787
2837,ferry,4,16,best,1_16,2,0.0,190.0,True,16.052330493927002
2838,ferry,4,16,best,1_17,0,0.0,197.0,True,17.161701440811157
2839,ferry,4,16,best,1_17,1,0.0,196.0,True,16.676669597625732
2840,ferry,4,16,best,1_17,2,0.0,195.0,True,16.84328269958496
2841,ferry,4,16,best,1_18,0,0.0,205.0,True,18.41473913192749
2842,ferry,4,16,best,1_18,1,0.0,205.0,True,20.334746837615967
2843,ferry,4,16,best,1_18,2,0.0,204.0,True,19.159137964248657
2844,ferry,4,16,best,1_19,0,0.0,226.0,True,21.85881781578064
2845,ferry,4,16,best,1_19,1,0.0,227.0,True,22.46376085281372
2846,ferry,4,16,best,1_19,2,0.0,226.0,True,21.25058603286743
2847,ferry,4,16,best,1_20,0,0.0,226.0,True,22.36910367012024
2848,ferry,4,16,best,1_20,1,0.0,225.0,True,22.39549493789673
2849,ferry,4,16,best,1_20,2,0.0,225.0,True,21.917158365249634
2850,ferry,4,16,best,1_21,0,0.0,238.0,True,25.305307865142822
2851,ferry,4,16,best,1_21,1,0.0,236.0,True,25.192646026611328
2852,ferry,4,16,best,1_21,2,0.0,235.0,True,24.31914782524109
2853,ferry,4,16,best,1_22,0,0.0,245.0,True,27.454014539718628
2854,ferry,4,16,best,1_22,1,0.0,245.0,True,27.163177967071533
2855,ferry,4,16,best,1_22,2,0.0,245.0,True,28.477670907974243
2856,ferry,4,16,best,1_23,0,0.0,265.0,True,32.060280323028564
2857,ferry,4,16,best,1_23,1,0.0,263.0,True,31.24375581741333
2858,ferry,4,16,best,1_23,2,0.0,261.0,True,30.082435131072998
2859,ferry,4,16,best,1_24,0,0.0,273.0,True,33.497289419174194
2860,ferry,4,16,best,1_24,1,0.0,271.0,True,32.37062048912048
2861,ferry,4,16,best,1_24,2,0.0,271.0,True,31.977691650390625
2862,ferry,4,16,best,1_25,0,0.0,283.0,True,37.146706104278564
2863,ferry,4,16,best,1_25,1,0.0,283.0,True,35.6578311920166
2864,ferry,4,16,best,1_25,2,0.0,282.0,True,34.15988087654114
2865,ferry,4,16,best,1_26,0,0.0,289.0,True,36.865450382232666
2866,ferry,4,16,best,1_26,1,0.0,288.0,True,38.17255878448486
2867,ferry,4,16,best,1_26,2,0.0,287.0,True,36.73355579376221
2868,ferry,4,16,best,1_27,0,0.0,306.0,True,40.975740909576416
2869,ferry,4,16,best,1_27,1,0.0,304.0,True,41.04373049736023
2870,ferry,4,16,best,1_27,2,0.0,304.0,True,40.35406184196472
2871,ferry,4,16,best,1_28,0,0.0,309.0,True,45.29805278778076
2872,ferry,4,16,best,1_28,1,0.0,306.0,True,42.72299551963806
2873,ferry,4,16,best,1_28,2,0.0,307.0,True,45.62633204460144
2874,ferry,4,16,best,1_29,0,0.0,326.0,True,46.096033573150635
2875,ferry,4,16,best,1_29,1,0.0,321.0,True,45.91014266014099
2876,ferry,4,16,best,1_29,2,0.0,321.0,True,45.307671785354614
2877,ferry,4,16,best,1_30,0,0.0,333.0,True,51.4379768371582
2878,ferry,4,16,best,1_30,1,0.0,329.0,True,48.97981309890747
2879,ferry,4,16,best,1_30,2,0.0,329.0,True,49.078144550323486
2880,ferry,4,32,best,0_01,0,0.0,8.0,True,0.31737661361694336
2881,ferry,4,32,best,0_01,1,0.0,8.0,True,0.2670018672943115
2882,ferry,4,32,best,0_01,2,0.0,8.0,True,0.2791733741760254
2883,ferry,4,32,best,0_02,0,0.0,8.0,True,0.39329051971435547
2884,ferry,4,32,best,0_02,1,0.0,8.0,True,0.36238527297973633
2885,ferry,4,32,best,0_02,2,0.0,8.0,True,0.48546338081359863
2886,ferry,4,32,best,0_03,0,0.0,12.0,True,0.402637243270874
2887,ferry,4,32,best,0_03,1,0.0,12.0,True,0.4763500690460205
2888,ferry,4,32,best,0_03,2,0.0,12.0,True,0.4599032402038574
2889,ferry,4,32,best,0_04,0,0.0,11.0,True,0.39951229095458984
2890,ferry,4,32,best,0_04,1,0.0,11.0,True,0.43093228340148926
2891,ferry,4,32,best,0_04,2,0.0,11.0,True,0.47592711448669434
2892,ferry,4,32,best,0_05,0,0.0,15.0,True,0.6368660926818848
2893,ferry,4,32,best,0_05,1,0.0,15.0,True,0.5972590446472168
2894,ferry,4,32,best,0_05,2,0.0,15.0,True,0.587646484375
2895,ferry,4,32,best,0_06,0,0.0,18.0,True,0.7906053066253662
2896,ferry,4,32,best,0_06,1,0.0,18.0,True,0.7997777462005615
2897,ferry,4,32,best,0_06,2,0.0,18.0,True,0.8548555374145508
2898,ferry,4,32,best,0_07,0,0.0,19.0,True,0.7447407245635986
2899,ferry,4,32,best,0_07,1,0.0,19.0,True,0.7903869152069092
2900,ferry,4,32,best,0_07,2,0.0,19.0,True,0.7411887645721436
2901,ferry,4,32,best,0_08,0,0.0,24.0,True,0.7367820739746094
2902,ferry,4,32,best,0_08,1,0.0,24.0,True,0.923760175704956
2903,ferry,4,32,best,0_08,2,0.0,23.0,True,0.8826286792755127
2904,ferry,4,32,best,0_09,0,0.0,24.0,True,1.0355303287506104
2905,ferry,4,32,best,0_09,1,0.0,24.0,True,0.9606995582580566
2906,ferry,4,32,best,0_09,2,0.0,24.0,True,1.0726840496063232
2907,ferry,4,32,best,0_10,0,0.0,27.0,True,0.9925000667572021
2908,ferry,4,32,best,0_10,1,0.0,26.0,True,0.9380829334259033
2909,ferry,4,32,best,0_10,2,0.0,26.0,True,1.1628849506378174
2910,ferry,4,32,best,0_11,0,0.0,31.0,True,1.0564124584197998
2911,ferry,4,32,best,0_11,1,0.0,30.0,True,1.2870206832885742
2912,ferry,4,32,best,0_11,2,0.0,30.0,True,1.057058334350586
2913,ferry,4,32,best,0_12,0,0.0,30.0,True,1.1318230628967285
2914,ferry,4,32,best,0_12,1,0.0,29.0,True,1.1977758407592773
2915,ferry,4,32,best,0_12,2,0.0,29.0,True,1.1216278076171875
2916,ferry,4,32,best,0_13,0,0.0,31.0,True,1.1277315616607666
2917,ferry,4,32,best,0_13,1,0.0,31.0,True,1.181908369064331
2918,ferry,4,32,best,0_13,2,0.0,31.0,True,1.1418805122375488
2919,ferry,4,32,best,0_14,0,0.0,33.0,True,1.186591625213623
2920,ferry,4,32,best,0_14,1,0.0,34.0,True,1.3628675937652588
2921,ferry,4,32,best,0_14,2,0.0,33.0,True,1.371323585510254
2922,ferry,4,32,best,0_15,0,0.0,37.0,True,1.262657642364502
2923,ferry,4,32,best,0_15,1,0.0,37.0,True,1.3294517993927002
2924,ferry,4,32,best,0_15,2,0.0,37.0,True,1.8568370342254639
2925,ferry,4,32,best,0_16,0,0.0,41.0,True,1.6146106719970703
2926,ferry,4,32,best,0_16,1,0.0,40.0,True,1.5316123962402344
2927,ferry,4,32,best,0_16,2,0.0,39.0,True,1.617558240890503
2928,ferry,4,32,best,0_17,0,0.0,45.0,True,1.6059391498565674
2929,ferry,4,32,best,0_17,1,0.0,45.0,True,1.6752018928527832
2930,ferry,4,32,best,0_17,2,0.0,45.0,True,1.9049122333526611
2931,ferry,4,32,best,0_18,0,0.0,40.0,True,1.6387004852294922
2932,ferry,4,32,best,0_18,1,0.0,42.0,True,1.615755319595337
2933,ferry,4,32,best,0_18,2,0.0,41.0,True,1.7476847171783447
2934,ferry,4,32,best,0_19,0,0.0,47.0,True,1.9494898319244385
2935,ferry,4,32,best,0_19,1,0.0,44.0,True,1.8097801208496094
2936,ferry,4,32,best,0_19,2,0.0,45.0,True,1.7953896522521973
2937,ferry,4,32,best,0_20,0,0.0,51.0,True,2.0211832523345947
2938,ferry,4,32,best,0_20,1,0.0,49.0,True,1.7940239906311035
2939,ferry,4,32,best,0_20,2,0.0,49.0,True,1.84136962890625
2940,ferry,4,32,best,0_21,0,0.0,50.0,True,1.9172182083129883
2941,ferry,4,32,best,0_21,1,0.0,49.0,True,2.091885805130005
2942,ferry,4,32,best,0_21,2,0.0,49.0,True,1.9089939594268799
2943,ferry,4,32,best,0_22,0,0.0,52.0,True,2.347975492477417
2944,ferry,4,32,best,0_22,1,0.0,50.0,True,2.1864142417907715
2945,ferry,4,32,best,0_22,2,0.0,51.0,True,2.226531744003296
2946,ferry,4,32,best,0_23,0,0.0,53.0,True,2.2295804023742676
2947,ferry,4,32,best,0_23,1,0.0,52.0,True,2.1645326614379883
2948,ferry,4,32,best,0_23,2,0.0,52.0,True,2.2204768657684326
2949,ferry,4,32,best,0_24,0,0.0,57.0,True,2.7003438472747803
2950,ferry,4,32,best,0_24,1,0.0,58.0,True,2.461827039718628
2951,ferry,4,32,best,0_24,2,0.0,57.0,True,2.5644850730895996
2952,ferry,4,32,best,0_25,0,0.0,60.0,True,2.511167526245117
2953,ferry,4,32,best,0_25,1,0.0,61.0,True,2.552104949951172
2954,ferry,4,32,best,0_25,2,0.0,60.0,True,3.0402026176452637
2955,ferry,4,32,best,0_26,0,0.0,59.0,True,2.516753911972046
2956,ferry,4,32,best,0_26,1,0.0,58.0,True,2.4660139083862305
2957,ferry,4,32,best,0_26,2,0.0,58.0,True,2.5956616401672363
2958,ferry,4,32,best,0_27,0,0.0,60.0,True,2.583324909210205
2959,ferry,4,32,best,0_27,1,0.0,59.0,True,2.7799148559570312
2960,ferry,4,32,best,0_27,2,0.0,59.0,True,2.767237901687622
2961,ferry,4,32,best,0_28,0,0.0,68.0,True,2.8604953289031982
2962,ferry,4,32,best,0_28,1,0.0,67.0,True,3.1531708240509033
2963,ferry,4,32,best,0_28,2,0.0,66.0,True,3.162484884262085
2964,ferry,4,32,best,0_29,0,0.0,66.0,True,2.9296212196350098
2965,ferry,4,32,best,0_29,1,0.0,64.0,True,2.834400177001953
2966,ferry,4,32,best,0_29,2,0.0,65.0,True,3.52063250541687
2967,ferry,4,32,best,0_30,0,0.0,75.0,True,3.60532546043396
2968,ferry,4,32,best,0_30,1,0.0,73.0,True,3.3837249279022217
2969,ferry,4,32,best,0_30,2,0.0,74.0,True,3.4602975845336914
2970,ferry,4,32,best,1_01,0,0.0,36.0,True,1.6353955268859863
2971,ferry,4,32,best,1_01,1,0.0,36.0,True,1.577979564666748
2972,ferry,4,32,best,1_01,2,0.0,36.0,True,1.6075115203857422
2973,ferry,4,32,best,1_02,0,0.0,48.0,True,2.0577759742736816
2974,ferry,4,32,best,1_02,1,0.0,48.0,True,2.0941660404205322
2975,ferry,4,32,best,1_02,2,0.0,47.0,True,2.3946168422698975
2976,ferry,4,32,best,1_03,0,0.0,61.0,True,2.6221611499786377
2977,ferry,4,32,best,1_03,1,0.0,61.0,True,2.9291229248046875
2978,ferry,4,32,best,1_03,2,0.0,61.0,True,2.77844500541687
2979,ferry,4,32,best,1_04,0,0.0,67.0,True,3.1000521183013916
2980,ferry,4,32,best,1_04,1,0.0,67.0,True,3.575301170349121
2981,ferry,4,32,best,1_04,2,0.0,67.0,True,3.1954452991485596
2982,ferry,4,32,best,1_05,0,0.0,74.0,True,3.713163137435913
2983,ferry,4,32,best,1_05,1,0.0,74.0,True,3.822462797164917
2984,ferry,4,32,best,1_05,2,0.0,74.0,True,3.6556763648986816
2985,ferry,4,32,best,1_06,0,0.0,89.0,True,4.777472257614136
2986,ferry,4,32,best,1_06,1,0.0,90.0,True,5.0783164501190186
2987,ferry,4,32,best,1_06,2,0.0,89.0,True,5.026620864868164
2988,ferry,4,32,best,1_07,0,0.0,100.0,True,5.701820135116577
2989,ferry,4,32,best,1_07,1,0.0,100.0,True,6.0098772048950195
2990,ferry,4,32,best,1_07,2,0.0,100.0,True,5.510626554489136
2991,ferry,4,32,best,1_08,0,0.0,104.0,True,6.616580009460449
2992,ferry,4,32,best,1_08,1,0.0,104.0,True,6.390240669250488
2993,ferry,4,32,best,1_08,2,0.0,104.0,True,6.334480047225952
2994,ferry,4,32,best,1_09,0,0.0,122.0,True,7.90015172958374
2995,ferry,4,32,best,1_09,1,0.0,121.0,True,6.96150279045105
2996,ferry,4,32,best,1_09,2,0.0,122.0,True,7.730576276779175
2997,ferry,4,32,best,1_10,0,0.0,130.0,True,9.49180817604065
2998,ferry,4,32,best,1_10,1,0.0,131.0,True,8.840745687484741
2999,ferry,4,32,best,1_10,2,0.0,129.0,True,9.141043901443481
3000,ferry,4,32,best,1_11,0,0.0,140.0,True,9.963191509246826
3001,ferry,4,32,best,1_11,1,0.0,140.0,True,9.74621844291687
3002,ferry,4,32,best,1_11,2,0.0,141.0,True,9.43091106414795
3003,ferry,4,32,best,1_12,0,0.0,153.0,True,11.524533748626709
3004,ferry,4,32,best,1_12,1,0.0,153.0,True,11.5409836769104
3005,ferry,4,32,best,1_12,2,0.0,152.0,True,11.156691312789917
3006,ferry,4,32,best,1_13,0,0.0,162.0,True,12.090069770812988
3007,ferry,4,32,best,1_13,1,0.0,162.0,True,12.523498773574829
3008,ferry,4,32,best,1_13,2,0.0,160.0,True,12.160351276397705
3009,ferry,4,32,best,1_14,0,0.0,172.0,True,12.899228811264038
3010,ferry,4,32,best,1_14,1,0.0,166.0,True,13.25389575958252
3011,ferry,4,32,best,1_14,2,0.0,166.0,True,13.012784481048584
3012,ferry,4,32,best,1_15,0,0.0,182.0,True,14.635773420333862
3013,ferry,4,32,best,1_15,1,0.0,179.0,True,15.411097049713135
3014,ferry,4,32,best,1_15,2,0.0,179.0,True,14.741140365600586
3015,ferry,4,32,best,1_16,0,0.0,193.0,True,17.556558847427368
3016,ferry,4,32,best,1_16,1,0.0,190.0,True,16.787257432937622
3017,ferry,4,32,best,1_16,2,0.0,190.0,True,17.345098972320557
3018,ferry,4,32,best,1_17,0,0.0,199.0,True,18.161554098129272
3019,ferry,4,32,best,1_17,1,0.0,196.0,True,18.282083988189697
3020,ferry,4,32,best,1_17,2,0.0,195.0,True,17.79408836364746
3021,ferry,4,32,best,1_18,0,0.0,210.0,True,18.945164442062378
3022,ferry,4,32,best,1_18,1,0.0,204.0,True,19.486733436584473
3023,ferry,4,32,best,1_18,2,0.0,206.0,True,19.436899662017822
3024,ferry,4,32,best,1_19,0,0.0,230.0,True,21.556631088256836
3025,ferry,4,32,best,1_19,1,0.0,227.0,True,21.744973182678223
3026,ferry,4,32,best,1_19,2,0.0,229.0,True,22.731603384017944
3027,ferry,4,32,best,1_20,0,0.0,230.0,True,24.701002836227417
3028,ferry,4,32,best,1_20,1,0.0,225.0,True,23.76915168762207
3029,ferry,4,32,best,1_20,2,0.0,227.0,True,25.051885843276978
3030,ferry,4,32,best,1_21,0,0.0,240.0,True,26.33778476715088
3031,ferry,4,32,best,1_21,1,0.0,234.0,True,26.707204818725586
3032,ferry,4,32,best,1_21,2,0.0,237.0,True,27.013258695602417
3033,ferry,4,32,best,1_22,0,0.0,249.0,True,28.95392680168152
3034,ferry,4,32,best,1_22,1,0.0,245.0,True,28.77121663093567
3035,ferry,4,32,best,1_22,2,0.0,246.0,True,29.399253845214844
3036,ferry,4,32,best,1_23,0,0.0,265.0,True,31.103639125823975
3037,ferry,4,32,best,1_23,1,0.0,262.0,True,31.74267601966858
3038,ferry,4,32,best,1_23,2,0.0,263.0,True,33.367371559143066
3039,ferry,4,32,best,1_24,0,0.0,278.0,True,33.77744913101196
3040,ferry,4,32,best,1_24,1,0.0,274.0,True,37.10689949989319
3041,ferry,4,32,best,1_24,2,0.0,273.0,True,34.54677438735962
3042,ferry,4,32,best,1_25,0,0.0,291.0,True,37.78534293174744
3043,ferry,4,32,best,1_25,1,0.0,282.0,True,38.38518929481506
3044,ferry,4,32,best,1_25,2,0.0,285.0,True,37.30625510215759
3045,ferry,4,32,best,1_26,0,0.0,290.0,True,39.66948175430298
3046,ferry,4,32,best,1_26,1,0.0,287.0,True,40.956010580062866
3047,ferry,4,32,best,1_26,2,0.0,290.0,True,40.312156677246094
3048,ferry,4,32,best,1_27,0,0.0,310.0,True,41.500781774520874
3049,ferry,4,32,best,1_27,1,0.0,304.0,True,43.54844117164612
3050,ferry,4,32,best,1_27,2,0.0,306.0,True,43.404295682907104
3051,ferry,4,32,best,1_28,0,0.0,315.0,True,45.375715017318726
3052,ferry,4,32,best,1_28,1,0.0,306.0,True,45.18913435935974
3053,ferry,4,32,best,1_28,2,0.0,307.0,True,46.204095125198364
3054,ferry,4,32,best,1_29,0,0.0,335.0,True,48.938846588134766
3055,ferry,4,32,best,1_29,1,0.0,322.0,True,47.769102573394775
3056,ferry,4,32,best,1_29,2,0.0,322.0,True,49.426454067230225
3057,ferry,4,32,best,1_30,0,0.0,338.0,True,53.12226891517639
3058,ferry,4,32,best,1_30,1,0.0,330.0,True,53.76046299934387
3059,ferry,4,32,best,1_30,2,0.0,333.0,True,53.96675992012024
3060,ferry,4,8,best,0_01,0,0.0,8.0,True,0.33014988899230957
3061,ferry,4,8,best,0_01,1,0.0,8.0,True,0.39026808738708496
3062,ferry,4,8,best,0_01,2,0.0,8.0,True,0.4861631393432617
3063,ferry,4,8,best,0_02,0,0.0,8.0,True,0.3224661350250244
3064,ferry,4,8,best,0_02,1,0.0,8.0,True,0.3392198085784912
3065,ferry,4,8,best,0_02,2,0.0,8.0,True,0.3320927619934082
3066,ferry,4,8,best,0_03,0,0.0,12.0,True,0.5422003269195557
3067,ferry,4,8,best,0_03,1,0.0,12.0,True,0.5241074562072754
3068,ferry,4,8,best,0_03,2,0.0,12.0,True,0.4761650562286377
3069,ferry,4,8,best,0_04,0,0.0,11.0,True,0.3367586135864258
3070,ferry,4,8,best,0_04,1,0.0,11.0,True,0.41453003883361816
3071,ferry,4,8,best,0_04,2,0.0,11.0,True,0.568244218826294
3072,ferry,4,8,best,0_05,0,0.0,15.0,True,0.6020636558532715
3073,ferry,4,8,best,0_05,1,0.0,15.0,True,0.6998329162597656
3074,ferry,4,8,best,0_05,2,0.0,15.0,True,0.7366206645965576
3075,ferry,4,8,best,0_06,0,0.0,18.0,True,0.8115205764770508
3076,ferry,4,8,best,0_06,1,0.0,18.0,True,0.5616989135742188
3077,ferry,4,8,best,0_06,2,0.0,18.0,True,0.8534178733825684
3078,ferry,4,8,best,0_07,0,0.0,19.0,True,0.860370397567749
3079,ferry,4,8,best,0_07,1,0.0,19.0,True,0.7413196563720703
3080,ferry,4,8,best,0_07,2,0.0,19.0,True,0.8360223770141602
3081,ferry,4,8,best,0_08,0,0.0,23.0,True,0.8369543552398682
3082,ferry,4,8,best,0_08,1,0.0,23.0,True,0.9552443027496338
3083,ferry,4,8,best,0_08,2,0.0,23.0,True,0.8688654899597168
3084,ferry,4,8,best,0_09,0,0.0,24.0,True,0.9748516082763672
3085,ferry,4,8,best,0_09,1,0.0,24.0,True,0.980078935623169
3086,ferry,4,8,best,0_09,2,0.0,24.0,True,0.9583895206451416
3087,ferry,4,8,best,0_10,0,0.0,26.0,True,0.8938658237457275
3088,ferry,4,8,best,0_10,1,0.0,26.0,True,1.0090484619140625
3089,ferry,4,8,best,0_10,2,0.0,26.0,True,0.8316628932952881
3090,ferry,4,8,best,0_11,0,0.0,30.0,True,1.1567728519439697
3091,ferry,4,8,best,0_11,1,0.0,30.0,True,1.0021531581878662
3092,ferry,4,8,best,0_11,2,0.0,30.0,True,0.9859814643859863
3093,ferry,4,8,best,0_12,0,0.0,29.0,True,1.1537091732025146
3094,ferry,4,8,best,0_12,1,0.0,29.0,True,1.2129013538360596
3095,ferry,4,8,best,0_12,2,0.0,29.0,True,1.1641671657562256
3096,ferry,4,8,best,0_13,0,0.0,31.0,True,1.17393159866333
3097,ferry,4,8,best,0_13,1,0.0,31.0,True,1.330721139907837
3098,ferry,4,8,best,0_13,2,0.0,31.0,True,1.1676266193389893
3099,ferry,4,8,best,0_14,0,0.0,33.0,True,1.2891154289245605
3100,ferry,4,8,best,0_14,1,0.0,33.0,True,1.3400607109069824
3101,ferry,4,8,best,0_14,2,0.0,34.0,True,1.1760625839233398
3102,ferry,4,8,best,0_15,0,0.0,37.0,True,1.4523088932037354
3103,ferry,4,8,best,0_15,1,0.0,37.0,True,1.3458306789398193
3104,ferry,4,8,best,0_15,2,0.0,38.0,True,1.2535901069641113
3105,ferry,4,8,best,0_16,0,0.0,39.0,True,1.5885951519012451
3106,ferry,4,8,best,0_16,1,0.0,39.0,True,1.4609534740447998
3107,ferry,4,8,best,0_16,2,0.0,39.0,True,1.5221168994903564
3108,ferry,4,8,best,0_17,0,0.0,45.0,True,1.5166840553283691
3109,ferry,4,8,best,0_17,1,0.0,45.0,True,1.6850545406341553
3110,ferry,4,8,best,0_17,2,0.0,45.0,True,1.7598507404327393
3111,ferry,4,8,best,0_18,0,0.0,40.0,True,1.5434839725494385
3112,ferry,4,8,best,0_18,1,0.0,40.0,True,1.6267366409301758
3113,ferry,4,8,best,0_18,2,0.0,41.0,True,1.464996576309204
3114,ferry,4,8,best,0_19,0,0.0,44.0,True,1.589597225189209
3115,ferry,4,8,best,0_19,1,0.0,44.0,True,2.0264315605163574
3116,ferry,4,8,best,0_19,2,0.0,46.0,True,1.6955106258392334
3117,ferry,4,8,best,0_20,0,0.0,49.0,True,1.970897912979126
3118,ferry,4,8,best,0_20,1,0.0,50.0,True,1.994819164276123
3119,ferry,4,8,best,0_20,2,0.0,49.0,True,1.7874798774719238
3120,ferry,4,8,best,0_21,0,0.0,49.0,True,1.854569911956787
3121,ferry,4,8,best,0_21,1,0.0,49.0,True,1.9856102466583252
3122,ferry,4,8,best,0_21,2,0.0,49.0,True,1.942326307296753
3123,ferry,4,8,best,0_22,0,0.0,50.0,True,1.9633753299713135
3124,ferry,4,8,best,0_22,1,0.0,50.0,True,2.158461093902588
3125,ferry,4,8,best,0_22,2,0.0,51.0,True,2.2167537212371826
3126,ferry,4,8,best,0_23,0,0.0,52.0,True,2.1942543983459473
